target01,target02
-0.11291832955829784,-0.4106687178039893
0.3321584542927316,-0.3896853215546151
-0.11454474189268932,-0.16305824124332263
0.3009024745795851,0.19817377751008627
-0.2636024374060081,-1.6200490214177488
-0.1111602707087884,-0.3013340474742894
-0.3269814544425935,-1.1095137185821442
-0.08320187649558392,0.41134955239117804
-0.17499154697305774,-0.7672759829507184
0.14525106106311497,-1.0964191324273636
-0.16982477293131437,-1.1766970299277548
0.3341883873461615,-0.2857058263292208
0.1481748131714949,-0.25209931270541736
0.4648069396493637,-0.3939808116334723
-0.20483743603992938,-2.0619928964499348
0.5476209507256619,-0.18462017215118154
0.3252581110708561,-1.1975260111021069
-0.1502310444417607,-1.0945644181747975
-0.11795945272042721,-0.13896854889089671
-0.1936359979852119,-0.9309646183069995
0.48670931084079483,-1.841409082056108
-0.09943703849407698,-1.9983041536808819
-0.11909149689099044,-0.7450093526327897
0.42352570000263956,-0.7428889135061136
-0.12019584083863975,-0.5597082159019053
-0.21183113207571147,-0.32440567789862085
-0.0574750485297813,-0.5431829122906157
-0.09865315223476234,0.21385409368248653
0.2436200125750736,-2.032060750968423
0.3443068814326006,-0.46183152587797016
-0.09690271219858682,-0.10391996925515018
0.5664564587877747,-1.5579243754819
-0.07453122539101464,-0.9742061193416625
-0.21456190643816556,0.35807967781709793
0.4943924520895576,0.3411936464677521
-0.2485187191900667,-0.9964142967569505
0.5225497726275902,-0.665993106080455
-0.11450560096313805,-0.38569098283562864
0.3952847145623024,-1.7154750400461614
-0.08014196534001378,-0.10800844808604435
-0.04246763527383007,-0.019921534797938956
0.2758161516678823,-0.25257450944671234
-0.11579247335590603,-1.3211983132128449
-0.0947532835301518,-1.0165060215260897
-0.19484472359335928,-0.8878377359349541
0.23988227516341198,-0.37314560401894026
-0.10769743421160685,-0.45337934765282795
0.2358261652749914,0.07807212734551094
-0.10105387227152127,-1.8803992713036353
-0.2967548485936992,-1.2371719805283932
-0.05470504789477834,-0.9801992228421618
0.32772818714864604,-1.2443595662330884
-0.11624309851098114,-1.210491102076061
0.30373913463104874,-1.695737289379362
-0.12420807309677331,-0.1752260393224591
0.5287313543994526,0.10097713043475906
-0.0821594486466265,-1.3754001085724123
-0.12036511136861108,0.010666831258057619
-0.14102887957226418,0.011160812069713949
0.2736210223591359,0.06018807334632437
-0.10100476750680168,-1.40253190904834
-0.2885041721546887,-0.8588113882418411
0.2557936934794308,-0.27797115501820435
0.16401431589884757,-0.7276753055133991
0.29159673692588073,-0.7922998847356543
0.5406575232311518,-1.0048141502758705
0.18342074014608567,-0.35236696418203917
-0.0978236490952745,-0.31579503745141685
0.09399334251548347,-0.7431049330230279
-0.07849755768502067,0.22299265093030862
0.24597476600200646,-0.18419430991891295
-0.22606510983845618,-1.1929487201357385
-0.054891172239775465,-1.648609765099901
0.36764615291656655,-0.5342447960448348
0.6251675843458202,-0.23153552727089804
0.3443288315373597,0.021464907863807836
0.2235989279089634,-0.648938224342637
-0.10360583671143334,-1.9358748236446992
-0.09230030780107243,-1.690352463874269
-0.13986269585239813,-0.4503812155251923
-0.12199422742443591,-0.3175390134795402
-0.19777629479839412,-1.3709304000078915
-0.11585707011447582,-0.5224612134889097
0.32065041910445424,-0.9999964321538699
0.2855740823285158,-1.0622571952589799
0.1802627901498881,-1.290290015053624
0.07187033025142225,-1.148044107211584
-0.10598335224552499,-0.6553166335525684
-0.1549141059110467,-0.5762890365254956
-0.09708279627309421,-0.05777682291954225
0.23243903028491703,-1.3849943648607699
-0.04344098418556494,-1.638027868357489
0.3950488302381081,-1.6169729437500044
-0.12835112187399816,-0.9775146432530579
0.04603421111701672,-0.9193228382257598
-0.22358816687965316,-0.9270444636809284
0.2012471382427296,-1.2392754026113089
0.4461244840137253,-0.2049406541146462
-0.1509324754795378,-1.2379898625573675
-0.08132951038935723,-0.37042783040914484
-0.06973914005665643,-0.13859442034668945
0.38724863424940603,-1.1414968925637488
0.07453050835874425,-0.09729216993025286
-0.20377203820791692,-1.154394958556999
-0.1413126463850732,-0.11798143608173173
0.24697192081980468,-0.8961274067855779
0.10577742748517166,0.608953180410136
-0.1098225032106773,-0.4468844302099962
0.1747024741930605,0.30551645729685184
0.06543228865492534,-0.9208492573680915
-0.09836822423901231,-0.540481685662695
0.11898461638160174,-1.8134775983664535
-0.2239106268286023,-0.07191602941142616
-0.06562320818769635,-1.540657896432231
0.3493629946921224,-1.2824358431824467
0.251797883622671,-1.4904987889017502
0.32752627762532627,-0.29172512398102146
-0.09333305139996623,-1.403879947392127
-0.2662531860090604,-0.09525455418133494
0.21875243177403036,-0.4539435331769711
-0.11504675854761595,-0.3677495118821929
0.14730186373918658,-0.7989485797328292
-0.16949849343431422,-1.7931467123274702
0.07610021048412619,-0.921383437235863
0.31198303648738757,-0.8999180267417669
-0.22868788767860554,-1.4049345282338166
-0.07706817392327217,-1.3356772232574838
-0.19625793883436962,0.03661664840835111
-0.10706632125894511,-0.46272185732602344
-0.17486964934597823,0.635934425523973
0.29503430671839836,-1.585093605782984
-0.21770032585586285,-0.8127105899771299
-0.18424482133007725,-0.005712843314471978
-0.1010531324084179,-0.3658093610904799
-0.0912574804899823,-0.8985817794468258
0.10278581699363698,0.14647569000426827
-0.09136891350518,-0.38684230106349177
0.27723481299502895,-0.32449170160560736
-0.24185381244417312,-0.12601977284242513
0.16623525594785027,-1.4662146290022444
0.08081844511943659,-0.8622297548303852
0.11830945263300419,-1.508710442457453
0.12186659926624643,-1.5810455840708886
-0.11563918748283378,-0.7181888341121478
0.16997371954881446,0.2779318436375831
0.37141163843062375,-0.32767221512255734
-0.05457800242721941,0.06032220438330255
-0.09011730747498031,-1.861940335827941
-0.18843516529792417,-1.5279412531782832
-0.177208360784751,-1.4672194159235126
0.46229187805309235,-0.2593248699540469
0.10410742239166415,-1.3600102735034125
-0.12228856060505652,-0.40801407202457785
-0.09153004110448915,-0.9128039922042704
-0.15819037925922097,-1.3437585275401562
-0.02872282285650357,0.5897837400535054
0.30782140939889635,-1.112884114027584
-0.11300373490547637,0.11612570373221273
-0.08441554357621484,-0.37656703995451785
-0.10525960588759384,0.23732004213816957
-0.11914713339124741,-1.3167901200392302
-0.0771315811123186,-0.14950041555028082
0.43697316727216995,-1.6758024464047985
-0.1311024914312272,-1.1795371326338624
0.07185015437191888,0.013417955041310936
0.09543298608329442,-0.4570814269240227
-0.332663690341799,0.14878339297849286
0.12339328130036475,-0.07157124668800291
-0.1016398446492526,-0.9957221368313725
0.5781906244593724,0.031847593351063797
-0.15394541720874072,-0.4807454685854664
0.44181924303603826,-0.6427163896910506
-0.1482247555492462,-1.0565760273839384
0.513817388244008,-0.4133059268449053
0.024424438862656828,-0.683568129050802
0.5867135331387766,0.3283032971169339
-0.06535533965613427,0.20502729018500712
0.23566961937247816,0.2155106356172937
0.06999028040719535,0.12449092621451341
-0.10393374138210446,-1.9433078100623413
-0.2320127760290964,-0.33793438358682687
0.07846108561893655,-1.1506390845984016
0.21414069771968142,0.13674041736021197
-0.1257364530549403,-1.6888079429175573
-0.10948363225537863,-0.011415530589308831
0.1497463024163016,-1.5528040387018616
0.4916259377709198,-2.7354440180264246
-0.13556094510385713,-0.9111458372753061
-0.05183240178616677,-2.520254328052089
-0.06925255154267357,-1.2855295853807416
0.18316108797505598,-2.407293501689743
-0.16393430295049327,-0.49585099967993834
-0.18673182661140286,-1.1414549900880822
-0.11083693840143702,-1.5664343783760897
0.2694698180655396,-0.13279444338218116
-0.04791753835565182,-0.5969704665674522
0.30721534573207177,-0.3474876367441395
0.3770655149276151,-0.5491134259180861
-0.11111875312225478,-1.1317789481854255
-0.08524609417578835,-1.4317089054838736
-0.0716753506832982,0.26255603939594285
0.37847413755765236,-0.6545267548550918
0.4786550491896604,-0.22050577313658107
0.4291889089204235,-1.0874021656412998
0.4347891661359714,-1.0170634768845919
0.06216588121491845,-1.882085822429256
-0.1037553775245198,-0.6163799947565974
0.2965596245361808,-0.7324343488743342
0.4099831186452062,-1.2664183840581966
0.39789495137085285,-1.500649753316576
0.3234853514380083,-1.52680006852592
0.40102624015887856,-0.16824360417224193
0.38441516693873445,-1.4954205810376613
-0.11445929827282209,-0.7616775834996367
-0.11216044592922508,0.21435680292312342
-0.05344571788424571,-0.24129077563740164
-0.04076601984749764,-1.793232059631249
-0.08933326821007723,-1.573018642627373
-0.09072786525275461,0.6004632969449373
0.20488092328686858,0.4801772458118816
0.2772440904548501,-1.1779553742924034
-0.01621590614378804,-1.5191028338882355
-0.08020464471833375,-0.9814660091493885
-0.12197360186677027,-0.15374078614214381
-0.19018393060169037,-1.3846426269588816
0.22957641787830185,-0.6584841749867072
0.20869320501780386,-0.46229079559494174
-0.1477093094522286,-0.8486044145101781
0.28575656976448605,-0.0071343622756584735
-0.2742914026000537,-0.1824222454452306
0.2786169344024578,-1.8780568971507217
0.042819964863047566,-0.26456176839874207
0.43252037663594456,-0.6837521424835822
0.37096904852396206,-0.4231861699168899
0.08063502023689267,-0.2828373779240255
-0.09977249643269945,-0.09237626731282857
-0.05341831943717365,-2.2090766241637274
0.2805596376204633,-0.039958362221983165
-0.060232072764719674,-0.28349455003400326
0.22602586614547543,-1.9232370671530776
-0.14972422908711155,0.034928283234989366
0.30478345781861826,-1.0179029984426626
-0.07470077427572505,-1.4429938970942218
0.28071018782009105,-0.5224786766057101
-0.10420988429406924,-1.4185100343911075
-0.10731447949169892,-0.8822733013266814
0.5440675795183342,-1.4225317451882238
-0.12213833718755061,-0.6126495219994036
0.0944491195293462,-1.2186952479083832
0.5570603340553456,0.3360969834421005
0.3214354656077534,0.09938209206219284
0.06518815052653609,-1.6923669979828349
-0.12743811775951924,-0.061186633101143195
-0.03333566951149969,0.1581984931658198
-0.12029716630539734,0.12558309967948467
0.21946619774093823,-0.4308989908486355
-0.15712417262788658,-0.454372856156672
-0.12278071313296288,-0.17260343168443945
-0.13547220777094277,-1.272299069371118
0.27033233150092906,-1.3181476604255697
0.2136069124226429,0.1098260785702784
-0.05718341435405622,-0.5269732981273909
-0.16152926111437912,-1.7277064534974613
-0.06281250587405557,-1.0233820315128253
-0.09396018320309932,-1.063138890064833
0.08741157056485066,-1.1959027951589893
-0.24916754468365365,0.2819094417044786
-0.0942326272655771,-1.1969055848384293
0.5338475370726568,-1.8062145974767092
0.050239140860768416,-0.7152604830489334
-0.2111244423305415,0.04078831917707626
0.0729910102631054,-1.1097254572521331
0.26340820117952257,0.005306307202115695
-0.10286639698173189,-0.7202086431518422
-0.12847338996428115,-1.5329529380583777
-0.05493952931572124,-0.24603386395157903
0.05215894657308939,-0.8859821162944697
-0.23475291027547662,-0.3369752538852079
-0.17853605662177835,-0.358074919363935
-0.11015742726881353,-0.12631774278307742
-0.23785245530251284,-0.48894114175528
-0.08419118215596594,-1.0112848650383728
0.5302568726036856,0.5118623574363493
0.09723025483444098,-0.5770963786848432
0.20974828173928367,-1.9622939925776355
0.382141923043426,-0.2693944328485979
-0.12127371712183317,-0.4300088469884219
0.16381725563183136,-0.5744928575954112
-0.11953389858256527,-1.2608662186230504
-0.11371711813763413,-1.0858210969106934
-0.056581351330952406,0.3704196219089953
-0.3063354688695985,0.17129125236317305
0.09226670488997823,-1.2465500747207399
-0.16283553288645905,-2.5896518024784245
-0.0648566940156543,-0.5813288508390265
0.05890607993337588,-1.4658088107183935
-0.11135752477188665,-0.9961854544013171
0.2294938396079645,-1.409701241223576
-0.04480533532375383,-1.1198139173788755
0.07060664718547954,-0.37222588522201966
0.19621869861280955,-1.3657302187144444
0.16511509548117542,-0.8790668147912553
-0.14889892365058957,-0.45267043049190814
-0.25816368516994903,0.12149186871717513
-0.2859717907271228,0.18989739041029446
0.1406516914532847,-0.2963992069974358
-0.10126033796873357,0.04015847965094704
0.41743288314672444,-0.17702184569824278
-0.17185246713683897,-1.4075730010810803
0.10063997940490488,-0.4208353990908842
0.16454130314920112,-0.38842460377102705
0.20331767218100855,-1.2668363312017517
-0.1097840104696321,-1.5035842112080497
-0.09450842414376387,-0.6753879309099983
-0.09596884089667337,-1.3584170361930643
-0.04343912172854303,-1.53808657939204
0.2728810410111572,-1.089397837301824
0.6554150174062972,-0.4336221341817499
-0.14728689956430163,-0.45950497519185385
-0.0456726213667904,-0.9673756423145182
-0.03303787111409298,0.07136243326746794
0.4056934979460807,-1.1162622023627158
0.2161977859122407,0.1080821647993464
-0.07204054053633913,-0.07953480273986346
0.18131936523307113,-0.45684229676567806
0.3957170183099664,-0.21740399244954398
0.3697358589344476,-1.6064674722343737
-0.05678489569976253,-0.6880563402705033
-0.3141785996961718,-1.7261888285461333
0.26434146781348966,-0.037963477166461534
-0.1918571706311029,-1.4309361632730464
-0.24839218944946312,-0.5006809838717123
0.3215959643019427,0.05707330680025019
0.2990788842568376,-1.9153014171219716
0.035090440844678106,-2.3599433560336167
-0.14694570432852871,-0.625371711833757
-0.3034483708454525,-1.1527798127175657
0.47410653335490405,-0.4777252634809024
0.41816606579677507,0.4753398016986573
-0.15499234801554373,0.2228722405146642
0.060593298389749806,-0.836363136199315
-0.0462948370258742,-0.5127826464198928
-0.11464589533278192,-0.6143885460857623
-0.06006787630133534,-1.0012664532690005
-0.10580156260265794,-1.1705153071538057
-0.10440786364815258,0.2648313997193464
-0.12040479019045326,-0.22236073147757895
0.1990564137279141,-1.5765462715841636
-0.10476208703965947,-0.6993868191183922
0.47849925818255634,-1.0442372824954869
-0.11102848940472074,-1.2053468218061747
0.27479006697639075,-0.12571462845379686
0.31762650061030295,-0.9840691897474856
-0.3387959938018963,-0.6981360850195304
-0.020700087991584654,-0.496322544163497
-0.23493732202482318,0.43350356030213044
-0.231668305065598,-0.10427829989733611
0.05311898154611916,-0.4440127263664764
-0.058167506694623006,0.3149193005228808
0.26696635446742745,-0.6558453037148284
-0.10015966934234594,-0.11367452588462257
0.22738337983864276,-2.0604720732311375
0.3615161082680802,-0.43209791148803545
0.1632177612942377,-0.4502146438586052
0.2831511262387959,-0.45440303792003645
-0.19161131001333614,-1.425341010365331
0.2160738295202173,-2.142001297428297
0.30743182292590243,-1.7736893860782512
0.4218109949224167,-1.648511645174365
-0.1131371737418675,-0.9386224680506701
0.14843092871469793,0.1014008123524556
0.15901452685499173,-0.5339800676174229
0.3170233017547983,-0.3928863508550454
-0.11171046850802174,-2.0163072529374237
0.20684519954904063,-0.6696589398974789
-0.1994136218975078,0.031973872606090026
-0.1987554448175543,-1.7465286711475014
-0.20992186421477743,-0.0467595459021182
0.2003968447579449,-1.0903933158904355
-0.14561209663546593,-0.5005347509636697
0.13606793896295288,-0.20864694890413155
-0.08330567761714003,-1.3752076740361514
0.10943254833901661,-0.4207089840295872
0.44242221826899264,-0.19371994763981565
0.12416273353973589,-2.35415948664666
-0.3084483766242073,0.3937409843946754
-0.056281959356655864,0.06261217966633092
-0.012188276231706319,-1.2557385990866794
0.31265945435845177,0.09625527513702672
0.37167301514085893,-0.7329963911735387
-0.06066425578662574,-0.503291184491159
0.4601741162637494,-1.7047721971260066
0.4265537550411618,-1.5255263026255008
-0.1254479138037968,0.42532265918144085
-0.11288037099250267,-0.4429165198525712
-0.15678841605628824,-1.2327519755443084
0.12905484011719515,-0.19756899502728253
0.0018341798073316928,-2.192036045735559
-0.10884046776627046,-0.004954400545556001
0.4539421184476128,-0.21677420646547296
-0.328890104346603,0.2500484635419953
0.19682093859711253,-1.8677770871017585
0.3287482524294091,-0.16901801462590124
-0.10946270920349796,0.04260904679064202
0.31038319250821456,-0.05570998959487866
0.4358052921850446,0.1817132305558029
0.19451303613868992,0.016809367187757857
-0.08493039001930375,0.1756317385156276
-0.13483215562192472,-1.2000806044307721
-0.1541393130019379,-1.2511956735023195
0.14828083220983834,-0.866071808948679
-0.1203795848278925,0.34455800232156497
-0.12547734465144783,-0.5639026716898354
-0.09686271756507578,-0.5818456013441011
-0.15481310531656212,-0.4770877428860995
0.15181402640263508,-1.1715910795340445
-0.07095077468626548,-0.9635060794755581
0.09543380655465822,-1.453111378752416
-0.07671009110118424,0.003670119292227214
-0.17594042595082304,-1.5814330269589627
-0.08262970667511882,-0.01300390249370098
0.5424187579718724,-1.1236965403988313
-0.106066713742824,-0.7194682430640333
0.2575271400686109,0.027058839370087073
0.02612812793082514,-0.456969727084387
-0.059611259609087724,-1.7982903883542984
-0.11165875152254928,-0.32078787987082324
0.08308147280340167,-0.014255643479948565
-0.12697612730897556,-0.3074533377588381
-0.22328565727788133,-1.2707604760105862
-0.11099398705209745,-0.32178237897731565
0.16798002145710128,-0.5244887130956489
-0.09726121037297042,-0.3273601560187745
0.2847296072318112,-0.350901142410312
-0.09341954072614506,-0.7089830010536768
-0.1364520369358853,-0.3598718493794389
-0.1333712510936976,-1.3242654021882745
-0.11103391647694369,-1.1112184670131542
0.14301732824919183,-0.8906107472020178
0.3946206077215906,-0.9422707918117081
-0.11222939410915098,-1.064385951501567
0.29463191490733553,-1.2699975854249013
-0.15217352970528888,0.10226405977790512
-0.0952738514071042,-0.5140536192027461
-0.10671030962677056,-0.5053796637908156
-0.14691783213596035,-1.5976159664270546
0.18935137352759485,-0.3504539943786764
0.3561411756874513,-1.2923968627215876
0.21211608548517297,-1.7436931878994932
0.3576465920090014,-2.046802278816685
-0.0944171573603518,-1.4056490921154698
-0.03991910243544969,-1.5246244951220542
0.10644110872240115,0.22301927977051134
0.6394835260848838,0.020249106346329315
-0.12805225517965935,-0.7105463298557453
-0.08647183388737553,-1.3657001068986343
-0.05726582114546222,0.5124477636865185
0.3478641297658053,-0.438495987488528
-0.19099029030674486,-0.9492963818679261
0.14114179080610556,-2.110361987297619
-0.3499756837035558,0.12376640360912726
0.2847645722069748,0.13539014796546067
-0.13477232208822143,-0.32461751405331346
-0.19070756282313123,-0.00433585812706655
-0.1088859397586279,0.3276890001059518
0.3889766621699474,-1.573676092394775
-0.02131884262640396,-0.9795033382063913
0.14301161404182933,-1.4968668647592684
-0.10826562842509582,-1.0278324402092394
-0.1326124640525242,-0.1832581592448112
-0.12966028652590186,-1.0705642723192008
-0.14935007906071385,-1.2138971684512943
-0.1075582549957739,-0.7324590261567028
-0.19686576503685854,-0.7360971934515547
-0.09563206524512027,-0.3977415557953623
0.03044632891924115,0.11157238496380822
0.23250653091017726,0.38764279570280596
-0.04906972534252185,-1.1247573271403157
-0.132596069384489,-0.20077513110908937
-0.08661495752279896,-0.10031938997321695
0.49085334247715473,-0.23530494078529882
0.17994225026399202,-1.6879528541624407
0.5144215344542874,-0.6889349182234142
-0.10686867068287839,-1.4981567025703968
0.13478868399077776,-0.11138130860081155
-0.07000747277019762,-0.17664907360208437
-0.11289326866088469,-1.1539893452753163
0.26215169852899317,-0.448265412471657
0.15615539770513426,-0.9504358849028729
0.29929379789381616,-1.5198920753300589
0.0018179850112058915,0.09845589141089706
-0.1286868320013576,-1.8187828040600325
0.17015891256545895,-0.39363731593395945
0.5794270028223137,-1.9004949691849355
0.23049927716507596,-0.6858696702714824
0.28524266235941165,-1.1756594307991515
-0.05523353049544735,0.03011436107408544
0.43814235877212016,-1.3612117627032594
-0.27148580023993446,-1.0781015084826902
0.23905284813134042,-0.14992097907357657
-0.1147285878854191,-1.4411598649305977
0.2518625484649347,0.4252951384865572
-0.11196940488902904,-0.041717998602472495
-0.09736572581568048,-0.354747005416129
0.14948175919019435,-1.158713268153222
-0.07381674051992085,-1.0258178135322902
-0.11195885346192508,-0.51495431160839
-0.0634158361018389,-1.6724300416433435
0.18434739540533107,0.4065242981158641
-0.05289012790004813,-1.9560578866850407
-0.10233803526489998,-0.25989632169327176
0.38870708276102206,0.01612417790544754
0.3920539062482786,0.13429966404536864
-0.10632646008133984,-1.6556832315608703
0.115470253390077,-0.6725215592572054
-0.11038465607503023,-0.7438476104862
-0.15598279967812756,-2.4983079228846536
-0.1743186093328182,-0.43490321652471853
0.26453995103743433,-0.5471429120326048
0.23177648330480838,0.05940118657353405
0.4376590595387674,-0.3698927117381192
-0.21755874456153787,-0.5493267416047096
-0.051957706153907546,-1.8210663107467908
-0.017980291977688495,-1.397784375486558
-0.3079481381391424,-0.650263010787661
0.43444841311520166,-1.6221395245935721
-0.10611121229592776,-0.29868878311338076
0.42266486846725615,-0.9706556190460262
-0.10364732006022415,-1.1820921550422057
0.60409596988894,-0.4097210989466869
-0.18341621913523026,-1.073466774529712
-0.09222830920155947,-0.1474386644567416
0.3905756041359004,-1.6836989703074883
0.13746982276433029,-0.8171652166942045
0.2089466909573997,-0.8300442566120433
-0.11041735370517766,-1.5347011987450219
0.16104428272110105,-1.007471650424466
0.20841529952182608,-0.4659209465608314
0.4751709938971945,-0.8330153897858243
0.06867714554746496,-0.3913975050118057
-0.12564479878229992,-1.8094955932900503
0.18457438497746487,0.22163651859762415
-0.2509509978558808,0.15982258241692343
-0.18191815919281368,0.042833186225492315
0.09649247181092863,-0.4184637357691271
0.34022498571726734,-1.7377519205346679
-0.10288274700717681,0.03374592144087135
-0.02306461443662422,-0.06806512077585966
0.018655628715680994,-0.7919301442831448
-0.10677330173418581,-0.19587708505092188
0.09982097378959803,-0.17178883398429456
0.2519755379061763,-0.5529183676636451
0.29417370144899346,-0.7218881078895152
-0.1757798267750869,-0.005935328487998472
-0.23656055660589645,-1.576625553624554
-0.036955404563828315,-0.510213687372639
-0.11376245064725701,-0.4386162284265075
0.4205378383191556,-2.0246876651850574
-0.0990819910594449,-0.5015259925184437
0.5192013368759409,-0.3430630696934225
-0.10301334742801549,-1.436315548804168
0.3796570958498604,-0.18878838993535035
0.31872203693330925,-0.03314846021471557
0.2812464618824111,-0.6178977957339367
0.1268692573253416,0.27857312952896707
0.5335256062038903,-0.04411292932354568
-0.10481979705966255,-0.4205273135510818
0.48310193651267097,-1.2897772401626608
0.2396814539982885,-0.7264046399014822
-0.08604244038609152,-0.9018147148927836
0.38856580752153047,-0.06457653706832873
0.2469967991006326,-0.27709477755553924
0.2658043422861949,-0.9955647913577778
0.13179870851973158,-0.8935279376818446
-0.10766378457539738,-0.6262061070997853
-0.10456766518485505,-1.4670712603495568
-0.11425579015557674,-1.4816349739624042
0.2497392153664919,-0.05040144863995044
0.31093018285701657,-1.28445262853941
-0.059904634757903114,-0.0955816876185211
0.2732791951535002,0.013376980696274372
-0.056614151270361485,-0.18468263098291263
-0.14317244656628392,-0.6135601191163534
-0.03336187406469002,0.14529192626316467
0.45167059730163406,-0.1412518538376384
0.45369363422480313,-0.2447233327405109
-0.1382400037333556,-1.5150615053263072
0.2738693290241154,-0.5856214968829747
-0.1996512428270879,0.24986317869024224
0.2571367931273471,-1.0546475853152892
0.3935166540226632,0.06335345816280702
-0.11153550679304242,-1.747645659254165
-0.11477158707340429,-0.21825629645548175
-0.08809417519148899,-0.7648898359283561
-0.08334925933128198,-1.5268341538346675
-0.0756395046465205,-1.1166682782202018
-0.11134111688945147,0.2792416341309015
0.21961714901977114,-0.6478131996452432
-0.08941472017585744,-0.3781101854029074
0.362911993759927,-0.5350733986093752
0.3209259762076855,-1.5138391051562996
-0.1586377346846341,-0.20361459029815576
0.2820782720886711,-2.2199119909741727
0.4401498374973867,-1.3242662162476198
0.2613713614987185,-0.7360092669184893
-0.14659907630924374,-1.6436150708284853
0.4790657761630811,-0.3226264728405216
0.3206384977386827,0.025736563281091807
-0.0774393533970349,-1.7926745015622443
-0.07977872695064425,-0.5516540313132143
0.20140357873592157,0.08381836572926082
-0.11788773170873336,-0.6113759831071908
0.23128525334190203,-1.0903052316053283
-0.11903724629170707,-0.26111441171520466
0.5401039299923056,-0.598317486083455
-0.23844635266390948,-0.08621974366959428
-0.10397475088754007,-1.4128512793990369
-0.09955699890062372,0.23980092435730982
0.33677691608842064,0.1308152385517649
-0.10898921045647661,0.0019106861753787618
0.16440045971053502,-0.44299473330849704
-0.30794317755240297,-1.696324826504633
0.29606086448447755,-0.5991051892995545
0.24479612157309455,-0.32086762085760445
-0.06268955162247816,-1.4634600888465705
0.5123699102123626,-1.156090283280353
0.03184764796210515,-1.1506572616969568
-0.044715628381360506,0.027459994231993724
0.3397220059417292,-0.5515376201106683
-0.0912524953598432,-0.7302516260587785
-0.11382055198686951,-1.4707234028797154
-0.20137867066329077,-0.1260892680039895
-0.18078981365537164,-0.09248303021598428
-0.14088900423710826,-1.124829967505485
0.15071533793083264,-0.6530631342085126
-0.2242111505263345,0.19178248471817683
0.22228048249993992,-0.8329033231422703
-0.10684089146353959,-0.20207075892911153
0.17428088139227677,0.0280264270779908
-0.06659170982865037,-1.4937342946486796
